product_price,customer_purchase_history,review_rating,delivery_time_days,discount_percentage,previous_returns,days_since_purchase,returned,product_category,size_ordered
75,0,5.0,7,40,0,3,0,Clothing,M
136,0,4.1,7,80,0,24,0,Clothing,L
190,0,1.2,1,80,7,30,1,Electronics,S
224,12,1.0,10,40,0,13,0,Sports,XXL
156,0,3.7,5,44,12,18,1,Sports,M
106,0,5.0,1,80,0,18,1,Clothing,XL
154,7,1.0,11,40,1,22,0,Electronics,XL
48,17,2.5,8,80,10,4,1,Home_Decor,XL
207,2,1.4,5,40,3,6,0,Clothing,XS
102,18,1.0,10,70,8,20,0,Clothing,L
52,1,3.1,12,40,0,9,0,Clothing,S
63,0,5.0,1,80,0,24,1,Home_Decor,XS
174,0,2.3,1,80,4,12,1,Clothing,XS
128,0,4.7,11,80,1,17,0,Electronics,XL
119,0,3.9,4,40,0,1,0,Clothing,XL
159,21,1.0,12,40,6,17,0,Beauty,S
112,0,1.7,8,80,5,30,0,Clothing,M
17,8,3.4,11,80,2,13,1,Electronics,XL
110,29,1.0,8,80,6,24,0,Clothing,M
104,0,2.2,8,40,3,11,0,Clothing,M
37,21,5.0,9,75,9,1,1,Home_Decor,M
15,0,5.0,1,80,0,13,1,Beauty,L
121,13,1.0,10,48,5,26,0,Clothing,M
155,21,1.0,4,40,2,1,0,Clothing,L
183,0,2.9,1,80,0,29,1,Clothing,M
82,0,3.1,8,80,3,21,0,Clothing,S
116,0,1.0,5,73,5,30,0,Clothing,M
121,0,4.1,1,61,1,7,1,Home_Decor,XS
198,16,1.0,10,40,2,30,0,Sports,M
177,3,3.6,6,80,0,4,0,Clothing,S
118,10,1.0,12,40,0,30,0,Clothing,XL
10,6,3.1,12,80,8,23,1,Clothing,M
16,0,5.0,1,40,5,15,0,Clothing,L
112,10,1.2,12,80,4,18,0,Clothing,XL
158,0,4.8,9,40,2,1,0,Clothing,XL
60,0,5.0,12,40,0,1,0,Clothing,XL
144,2,2.1,11,40,4,2,0,Clothing,L
81,16,1.4,6,40,8,4,1,Clothing,S
164,0,4.8,1,40,4,1,1,Clothing,XL
71,8,1.5,3,40,5,6,0,Clothing,XL
136,1,2.5,10,80,1,23,0,Sports,XL
10,29,1.0,12,80,1,30,1,Electronics,L
10,29,1.0,12,80,7,23,1,Sports,L
117,15,1.0,7,51,5,11,0,Clothing,XS
74,0,1.6,9,40,0,30,0,Clothing,L
126,5,2.1,7,80,2,13,0,Clothing,S
197,29,1.0,2,59,3,1,0,Clothing,S
23,10,2.2,7,80,3,17,1,Electronics,M
120,6,2.6,6,40,2,1,0,Clothing,M
160,12,1.7,9,80,2,7,0,Clothing,XS
145,0,2.6,4,60,14,13,1,Clothing,XL
96,26,1.0,8,71,15,20,1,Clothing,XL
134,0,1.0,4,67,9,25,0,Beauty,L
201,15,1.7,12,40,0,1,0,Clothing,M
90,0,2.4,3,49,5,26,0,Electronics,XXL
47,0,5.0,1,80,0,4,1,Clothing,S
166,0,3.5,2,40,8,7,0,Beauty,L
153,0,1.7,3,40,3,17,0,Clothing,S
39,22,1.2,12,80,15,8,1,Electronics,M
148,0,1.0,6,40,5,19,0,Clothing,L
144,0,2.2,1,80,0,20,1,Electronics,L
10,29,1.0,12,80,8,16,1,Clothing,XS
151,0,3.3,7,40,2,4,0,Clothing,M
143,6,1.8,7,80,2,17,0,Sports,M
176,7,1.0,12,40,0,17,0,Beauty,M
87,2,2.2,5,80,1,19,0,Clothing,L
83,4,1.7,6,80,3,21,0,Home_Decor,M
142,25,1.0,3,40,3,1,0,Clothing,M
10,0,5.0,4,75,7,2,1,Home_Decor,S
125,0,3.3,6,80,2,25,0,Electronics,S
68,0,5.0,10,80,15,1,1,Clothing,L
17,9,3.8,5,80,0,9,0,Sports,L
38,2,2.7,4,80,0,22,1,Home_Decor,S
39,0,4.1,1,80,15,21,0,Clothing,S
164,1,1.0,10,40,2,20,0,Home_Decor,L
130,1,2.5,8,80,0,20,0,Clothing,M
10,0,5.0,7,80,0,1,1,Home_Decor,M
127,20,1.0,6,80,0,11,0,Electronics,M
101,40,1.0,8,40,9,17,0,Clothing,S
10,40,1.0,12,80,12,25,1,Electronics,XS
97,20,1.0,7,49,15,2,1,Clothing,XL
79,1,3.0,3,80,2,13,1,Clothing,L
106,0,1.0,9,44,4,30,0,Clothing,L
161,15,1.3,5,80,1,6,0,Clothing,M
202,0,2.6,1,80,0,30,1,Home_Decor,L
134,19,1.0,10,72,3,9,0,Clothing,XL
112,4,1.6,8,80,4,24,0,Clothing,L
227,0,1.9,1,40,8,9,0,Electronics,M
191,0,3.0,1,46,9,5,1,Clothing,L
83,0,2.5,8,80,4,22,0,Clothing,M
129,17,1.0,5,40,4,1,0,Clothing,M
129,34,1.0,6,47,6,11,0,Electronics,M
10,19,1.4,10,77,0,16,1,Clothing,XL
121,2,2.2,11,80,3,23,0,Clothing,L
75,20,3.3,8,48,5,1,1,Clothing,S
108,0,3.8,1,80,0,17,1,Home_Decor,XS
75,0,4.0,4,40,1,16,0,Clothing,M
139,27,1.0,5,40,5,1,0,Beauty,XS
73,0,4.0,9,40,6,2,0,Electronics,M
210,0,1.7,7,40,7,3,0,Sports,M
106,0,5.0,3,40,6,5,0,Clothing,M
77,0,4.3,9,40,11,1,0,Clothing,XXL
39,26,1.6,6,60,4,1,1,Sports,M
59,18,1.0,8,65,1,30,1,Clothing,M
71,0,5.0,1,80,11,24,1,Clothing,S
96,0,4.0,5,40,7,8,0,Clothing,M
95,0,1.5,8,61,4,23,0,Beauty,S
132,31,1.0,7,40,6,4,0,Electronics,L
129,16,1.0,2,40,3,3,0,Clothing,S
133,0,2.5,8,80,2,21,0,Electronics,L
95,0,4.4,2,40,2,21,0,Clothing,XL
138,0,3.9,1,80,0,8,1,Home_Decor,XS
68,0,4.2,5,80,0,23,1,Clothing,M
40,0,5.0,1,40,0,19,0,Home_Decor,M
187,24,1.0,5,80,4,18,0,Clothing,L
93,35,1.0,12,80,9,26,0,Clothing,M
179,12,1.0,1,73,1,16,1,Clothing,L
81,17,1.0,10,80,6,24,0,Clothing,L
141,18,1.0,12,48,1,30,0,Electronics,M
88,0,1.3,3,48,6,30,0,Clothing,M
119,15,1.0,7,40,7,1,1,Clothing,S
35,37,1.0,1,40,0,30,1,Clothing,L
48,0,3.1,2,80,9,28,1,Clothing,XL
110,0,2.9,6,80,2,23,0,Clothing,XXL
34,8,3.8,5,57,7,1,1,Clothing,XL
10,0,5.0,5,80,3,25,1,Clothing,L
147,1,2.5,5,80,1,18,0,Clothing,L
138,0,5.0,4,40,0,1,0,Clothing,L
107,0,3.1,8,40,6,9,0,Sports,M
196,12,1.0,11,80,4,20,0,Electronics,L
96,6,1.6,5,51,4,13,0,Clothing,M
184,16,1.0,9,45,11,23,0,Electronics,M
108,14,1.3,12,40,4,3,0,Home_Decor,L
10,15,3.3,6,76,0,9,1,Clothing,M
155,0,2.4,2,40,8,12,0,Home_Decor,S
143,0,4.0,5,40,6,1,0,Clothing,S
14,0,5.0,6,61,8,3,1,Home_Decor,XL
103,0,4.3,6,80,1,23,0,Clothing,L
33,0,4.9,7,80,0,11,1,Clothing,M
105,37,1.0,7,40,6,8,0,Clothing,M
155,7,2.2,1,79,3,5,1,Beauty,M
56,0,3.2,2,80,1,24,1,Home_Decor,XS
163,2,1.4,1,80,0,20,1,Clothing,M
114,0,5.0,10,40,1,1,0,Clothing,L
134,13,1.0,6,80,5,19,0,Clothing,M
116,0,4.3,1,80,0,30,1,Clothing,M
174,0,1.4,3,79,12,23,1,Clothing,XS
151,4,4.8,12,40,8,1,0,Clothing,M
123,0,1.7,8,40,2,19,0,Sports,XS
144,0,4.6,5,65,0,1,0,Electronics,L
11,0,5.0,9,40,0,1,0,Clothing,M
118,0,1.0,12,40,0,25,0,Clothing,XL
45,7,1.3,7,80,5,24,1,Sports,L
108,2,2.9,8,40,2,3,0,Electronics,M
39,0,5.0,12,80,9,11,0,Electronics,M
156,28,1.0,7,48,6,6,0,Beauty,L
125,19,1.0,8,80,6,20,0,Home_Decor,S
77,3,2.3,8,80,10,17,1,Clothing,L
125,0,2.5,7,40,0,22,0,Clothing,XL
124,0,4.3,6,40,3,4,0,Beauty,M
178,45,1.0,5,40,7,4,0,Clothing,L
125,11,1.0,9,80,4,25,0,Clothing,XL
25,22,1.0,7,80,12,28,1,Clothing,M
39,33,1.0,6,47,0,1,1,Electronics,L
134,26,1.0,4,58,4,11,0,Beauty,M
90,0,4.6,5,40,0,19,0,Clothing,M
68,4,1.0,12,40,0,24,0,Clothing,L
159,29,1.0,2,40,10,30,1,Sports,L
153,0,1.9,6,40,0,18,0,Clothing,XL
100,0,4.9,8,40,4,1,0,Clothing,S
96,12,2.6,1,80,0,6,1,Sports,M
114,23,1.0,7,40,3,1,0,Clothing,S
72,5,1.0,10,80,5,30,0,Clothing,S
133,0,2.4,6,40,0,20,0,Electronics,M
118,4,1.6,8,80,2,26,0,Clothing,M
113,0,3.6,5,64,6,17,1,Sports,M
119,33,1.0,7,40,4,1,0,Clothing,M
197,5,1.0,11,40,3,27,0,Clothing,M
94,3,2.8,1,80,0,17,1,Clothing,XXL
114,0,5.0,1,40,5,1,0,Clothing,L
10,31,1.0,12,80,7,18,1,Home_Decor,XS
119,23,1.0,6,73,2,13,0,Home_Decor,XL
83,12,1.0,12,80,5,26,0,Sports,L
42,4,1.7,5,80,1,25,1,Clothing,XL
125,13,1.0,10,63,8,24,0,Electronics,M
100,37,1.0,7,40,10,3,0,Clothing,M
178,43,1.0,1,80,0,30,1,Home_Decor,XL
87,0,2.2,7,80,7,22,1,Electronics,M
134,5,2.5,5,62,1,6,0,Clothing,XL
97,0,1.3,9,40,8,24,0,Clothing,XL
101,0,3.5,9,40,0,9,0,Clothing,XXL
43,0,1.0,1,80,0,30,1,Clothing,M
61,22,1.0,9,40,6,19,0,Beauty,S
145,0,1.0,4,80,5,26,1,Clothing,M
55,0,1.6,1,60,0,28,0,Clothing,XL
85,0,3.2,4,49,2,25,0,Clothing,M
58,0,5.0,5,40,1,7,0,Home_Decor,L
120,48,1.0,2,40,5,1,0,Clothing,M
192,0,1.6,1,80,1,26,1,Clothing,M
24,5,4.3,7,80,2,7,1,Clothing,S
172,0,4.9,1,66,9,12,1,Electronics,M
130,8,1.0,9,43,10,16,0,Clothing,XL
144,12,1.2,8,80,2,15,0,Electronics,XS
74,0,5.0,5,40,0,8,0,Clothing,XL
126,9,1.0,10,57,6,22,0,Clothing,L
182,5,1.0,6,40,5,19,0,Clothing,L
155,0,2.3,1,66,0,13,1,Clothing,L
92,6,1.0,10,59,7,30,0,Clothing,M
42,0,5.0,3,80,0,1,1,Clothing,M
81,6,1.0,9,80,7,30,0,Electronics,L
80,15,1.0,5,80,3,25,0,Clothing,M
79,1,2.3,12,40,3,8,0,Clothing,M
169,11,1.0,1,80,15,13,0,Sports,XS
60,9,1.2,11,80,4,21,1,Clothing,L
137,0,1.0,4,40,0,30,0,Electronics,M
206,16,1.0,9,40,7,12,0,Home_Decor,M
101,50,1.0,10,40,8,12,0,Clothing,S
87,0,4.0,4,70,6,13,1,Home_Decor,NA
93,3,1.6,9,80,3,28,0,Clothing,M
93,0,4.5,1,80,3,11,0,Clothing,L
90,9,1.7,2,80,0,18,1,Clothing,L
69,0,4.9,1,64,8,14,0,Clothing,L
150,0,3.8,6,80,0,14,0,Clothing,M
128,0,4.6,1,51,9,6,0,Clothing,L
24,16,1.0,9,80,5,24,1,Clothing,M
100,10,1.1,7,78,3,17,0,Clothing,M
151,27,1.0,2,44,2,4,0,Clothing,L
96,0,4.4,12,40,0,1,0,Clothing,L
207,0,2.9,1,64,10,19,1,Clothing,L
80,0,5.0,10,40,8,1,0,Clothing,XL
71,19,1.0,12,80,7,30,0,Clothing,M
125,0,5.0,4,40,3,9,0,Clothing,XL
127,9,2.6,12,40,7,1,0,Sports,S
200,0,1.0,4,51,13,20,1,Home_Decor,L
148,35,1.0,4,40,0,1,0,Clothing,M
109,0,3.5,2,80,6,17,1,Electronics,M
90,46,1.0,12,80,12,30,0,Clothing,M
159,6,1.2,8,40,7,8,0,Clothing,M
128,21,1.0,7,43,5,7,0,Sports,S
163,27,1.0,12,40,3,19,0,Clothing,M
104,0,2.0,9,40,7,12,0,Sports,S
115,0,4.0,1,80,0,18,1,Clothing,L
92,0,4.7,5,40,1,10,0,Clothing,S
90,9,1.0,8,80,6,30,0,Clothing,S
53,9,1.0,12,80,12,30,0,Clothing,S
138,0,4.5,4,80,0,14,0,Clothing,M
103,24,1.0,6,44,5,13,0,Clothing,XL
113,15,1.4,3,40,0,3,0,Electronics,XL
28,2,3.7,12,80,15,12,1,Clothing,XS
183,4,1.0,9,40,3,10,0,Clothing,L
88,8,2.4,3,40,0,1,0,Clothing,L
113,23,1.0,12,54,7,27,0,Sports,M
133,1,1.0,12,40,0,20,0,Clothing,L
139,46,1.0,5,80,5,29,1,Clothing,S
98,0,5.0,8,80,0,16,0,Beauty,M
160,0,1.0,6,40,0,30,0,Clothing,M
90,3,1.0,6,77,6,30,0,Clothing,S
66,4,1.0,10,80,7,30,0,Home_Decor,L
138,0,5.0,4,80,0,18,0,Home_Decor,M
53,0,5.0,4,70,3,9,1,Clothing,M
78,0,5.0,12,40,0,1,0,Clothing,M
121,23,1.0,6,56,5,11,0,Electronics,L
222,0,1.0,1,80,2,30,1,Clothing,L
33,11,1.5,3,76,0,22,1,Sports,L
10,7,4.7,5,77,0,3,1,Clothing,M
130,0,1.0,10,40,0,20,0,Clothing,L
136,0,3.2,3,80,7,21,1,Clothing,M
194,41,1.0,3,52,5,2,0,Electronics,S
93,18,1.0,6,54,6,17,0,Sports,M
172,0,2.3,3,44,2,11,0,Electronics,M
30,10,1.0,9,80,8,23,1,Sports,L
112,34,1.0,8,40,9,14,0,Clothing,XL
101,8,1.0,11,80,6,30,0,Clothing,L
62,1,4.7,1,80,0,3,1,Home_Decor,S
129,1,1.3,7,40,12,13,0,Sports,S
169,0,1.5,1,50,6,19,0,Home_Decor,S
119,0,5.0,5,40,0,1,0,Home_Decor,L
73,21,1.0,6,61,8,30,1,Clothing,L
78,27,1.0,3,40,0,24,1,Clothing,XXL
124,23,1.0,7,40,3,4,0,Sports,M
131,0,2.9,6,40,7,10,0,Clothing,XL
14,0,5.0,1,78,2,1,1,Clothing,L
63,30,1.0,12,42,12,26,0,Electronics,XL
35,0,4.1,4,80,0,17,1,Clothing,L
104,0,5.0,5,40,7,1,0,Home_Decor,L
134,19,1.0,7,60,3,8,0,Clothing,L
94,15,1.0,5,55,7,12,1,Home_Decor,L
107,0,4.2,7,80,1,11,0,Electronics,M
116,0,3.0,7,69,1,9,0,Clothing,S
171,0,2.6,9,40,15,14,1,Clothing,XS
64,16,3.1,1,80,0,1,1,Clothing,M
69,1,1.6,10,80,4,30,0,Clothing,L
132,10,1.3,6,80,3,15,0,Clothing,XS
150,0,1.0,4,43,3,30,0,Clothing,M
151,0,2.0,1,80,0,19,1,Clothing,M
51,0,2.9,5,60,3,30,0,Clothing,L
123,0,4.4,5,40,0,14,0,Clothing,M
141,19,1.0,6,72,3,10,0,Electronics,S
140,9,1.1,1,80,0,20,1,Clothing,S
73,0,4.0,3,80,3,15,1,Sports,S
42,2,4.3,10,80,14,5,1,Electronics,XL
108,31,1.0,10,80,7,24,0,Home_Decor,M
37,0,2.8,10,80,5,30,0,Home_Decor,L
79,16,1.7,8,40,0,2,1,Clothing,L
78,24,1.0,3,40,0,9,1,Home_Decor,XXL
75,0,3.5,7,40,0,24,0,Clothing,M
16,27,1.0,3,68,0,11,1,Sports,S
246,17,1.0,1,80,13,30,1,Sports,XS
136,3,3.4,9,40,7,1,0,Clothing,S
151,0,4.9,5,80,0,9,0,Clothing,L
130,28,1.0,8,40,6,1,0,Clothing,S
168,9,1.0,5,80,7,30,0,Electronics,S
136,23,1.0,7,40,5,1,0,Clothing,XL
74,0,5.0,1,40,1,10,0,Clothing,L
151,12,1.5,4,60,2,5,0,Clothing,XS
83,0,4.0,1,41,0,4,1,Clothing,XS
62,0,1.9,8,53,4,27,0,Beauty,XS
96,0,5.0,11,40,0,1,0,Home_Decor,XL
125,8,1.7,6,80,0,18,0,Clothing,XL
129,16,1.0,7,80,5,18,0,Clothing,XL
10,9,5.0,8,80,5,1,1,Clothing,XL
25,7,1.0,4,80,0,30,1,Clothing,M
41,17,2.8,1,72,0,6,1,Home_Decor,S
156,8,1.7,11,40,4,3,0,Clothing,M
171,17,1.0,3,80,0,10,0,Clothing,L
26,2,2.3,5,80,2,25,1,Sports,XL
211,17,1.0,4,80,9,30,0,Sports,M
111,9,1.4,9,80,2,20,0,Clothing,M
179,19,1.0,5,80,2,9,0,Clothing,XL
243,0,1.0,1,79,3,30,1,Clothing,S
59,33,1.3,1,40,0,1,1,Electronics,XL
86,25,1.0,12,40,7,13,0,Beauty,S
120,6,1.4,7,80,2,25,0,Clothing,M
124,0,5.0,1,73,0,13,1,Clothing,S
110,0,4.0,1,58,9,20,0,Sports,L
147,0,3.4,4,40,10,3,1,Electronics,M
63,0,2.0,7,68,1,28,0,Beauty,M
47,10,1.0,10,80,8,30,1,Clothing,XL
67,6,4.4,2,80,4,1,1,Clothing,L
192,33,1.0,8,80,5,22,0,Clothing,L
40,0,5.0,1,80,0,9,1,Clothing,S
137,4,1.4,7,40,12,6,1,Clothing,XL
110,23,1.0,6,40,3,5,0,Clothing,S
37,0,5.0,4,80,13,4,1,Clothing,S
16,7,2.0,6,80,1,22,1,Sports,S
93,2,3.3,12,40,1,1,0,Clothing,M
105,0,4.2,4,43,0,3,0,Electronics,XL
67,7,1.0,10,65,2,22,0,Clothing,S
143,3,2.7,3,80,0,13,0,Home_Decor,M
148,0,3.4,7,80,0,9,0,Clothing,XL
118,0,2.3,10,80,5,30,0,Home_Decor,L
156,0,5.0,1,67,11,12,1,Clothing,L
10,0,5.0,4,80,0,17,1,Clothing,S
89,14,1.0,1,46,1,30,1,Electronics,L
123,0,1.9,6,40,7,21,0,Clothing,S
146,23,1.0,6,65,3,7,0,Clothing,XXL
126,0,3.7,7,80,0,10,1,Sports,M
172,20,1.0,6,80,0,9,0,Sports,L
131,29,1.0,7,51,4,9,0,Clothing,S
71,0,4.5,7,40,3,14,0,Clothing,S
145,4,2.8,7,80,0,9,0,Clothing,S
107,0,5.0,1,40,3,3,0,Clothing,M
121,0,2.4,1,80,0,29,1,Beauty,M
124,28,1.0,5,41,4,9,0,Clothing,L
10,21,4.4,4,80,0,1,1,Clothing,S
15,0,5.0,3,40,0,27,0,Beauty,L
64,0,1.7,6,80,4,29,0,Clothing,XS
65,34,1.0,5,44,7,14,1,Electronics,S
146,17,1.0,6,80,7,18,0,Clothing,L
195,0,2.1,1,80,10,27,1,Clothing,L
212,0,3.8,1,40,12,9,0,Clothing,M
106,29,1.0,10,80,8,29,0,Clothing,XS
103,0,5.0,4,40,4,1,0,Clothing,L
18,2,4.9,7,80,6,7,1,Clothing,M
123,38,1.0,4,40,4,1,0,Clothing,M
160,0,4.0,1,40,7,1,0,Clothing,L
64,2,2.2,5,43,2,15,0,Clothing,M
139,0,1.2,3,48,1,30,0,Clothing,S
134,15,1.0,7,80,5,22,0,Clothing,XL
121,0,1.8,12,40,0,8,0,Electronics,L
50,17,1.4,11,62,12,8,0,Clothing,XS
84,17,1.0,6,40,5,5,0,Clothing,M
56,0,5.0,2,40,3,1,1,Home_Decor,S
76,0,2.6,12,80,3,24,0,Clothing,XL
78,0,5.0,1,80,0,1,1,Home_Decor,L
92,26,1.0,7,55,7,19,0,Home_Decor,S
145,0,1.0,5,78,11,28,1,Clothing,XS
116,0,1.0,7,60,8,28,0,Clothing,XS
12,4,5.0,8,80,4,1,1,Beauty,M
152,23,1.0,8,80,5,11,0,Clothing,L
32,9,1.0,2,80,0,30,1,Home_Decor,S
151,7,1.4,5,69,11,9,0,Clothing,S
81,0,5.0,2,40,0,16,0,Clothing,M
27,0,5.0,10,40,0,4,0,Clothing,S
82,10,1.0,7,66,9,16,1,Clothing,M
121,11,1.0,12,70,1,30,0,Clothing,M
44,33,1.0,12,80,13,30,0,Electronics,L
74,7,1.7,8,63,2,16,0,Sports,XXL
43,17,1.0,6,80,5,30,1,Home_Decor,XL
73,7,1.0,12,80,8,30,0,Clothing,L
115,0,2.9,9,80,3,27,0,Sports,L
89,4,2.4,5,43,1,10,0,Home_Decor,XL
110,0,2.9,6,80,2,30,0,Sports,S
154,31,1.0,8,80,7,16,0,Clothing,XS
78,0,5.0,9,40,0,8,0,Home_Decor,XS
143,0,5.0,1,40,0,1,0,Clothing,L
19,38,2.2,8,40,0,1,1,Clothing,L
96,2,1.4,6,80,4,29,0,Beauty,M
104,0,1.6,10,40,4,18,0,Clothing,M
10,0,5.0,1,80,0,4,1,Clothing,M
79,0,1.0,7,57,0,30,0,Sports,S
113,0,4.3,1,80,0,18,1,Clothing,M
10,28,1.0,12,63,0,16,1,Sports,XS
137,28,1.0,8,80,6,23,0,Electronics,S
53,0,5.0,3,80,8,12,1,Clothing,XL
181,11,3.4,1,40,0,1,0,Clothing,XL
10,23,3.6,5,72,0,1,1,Home_Decor,L
109,1,2.1,3,80,2,18,1,Clothing,L
149,2,3.1,4,59,0,2,0,Sports,L
153,1,2.6,7,80,2,14,0,Sports,L
134,0,5.0,1,70,1,2,1,Clothing,L
128,4,2.0,8,80,1,20,0,Clothing,L
40,0,5.0,3,54,0,1,1,Sports,M
111,50,1.0,7,40,7,1,0,Clothing,M
263,0,1.0,1,78,1,29,1,Clothing,L
93,0,3.3,1,80,0,22,1,Home_Decor,M
98,9,1.0,10,80,6,30,0,Sports,M
15,24,1.0,11,80,10,20,1,Electronics,M
79,36,1.0,8,40,9,13,1,Clothing,M
105,0,1.7,1,56,1,30,0,Electronics,XXL
106,0,2.9,6,46,10,8,0,Electronics,S
158,0,5.0,6,40,1,1,0,Sports,M
10,13,1.0,8,80,0,30,1,Beauty,S
168,31,1.0,4,40,2,1,0,Clothing,XL
167,0,3.1,2,57,3,16,1,Home_Decor,L
73,0,5.0,3,48,1,1,1,Beauty,L
179,0,1.0,4,62,6,30,0,Clothing,XL
125,15,1.0,9,60,13,16,0,Clothing,M
135,0,1.0,10,40,0,25,0,Sports,S
179,23,1.2,4,40,0,1,0,Clothing,S
75,0,4.3,3,80,9,21,1,Clothing,L
155,4,3.1,3,70,15,1,0,Clothing,L
26,12,2.9,6,46,0,6,1,Clothing,S
115,5,1.0,9,80,5,30,0,Clothing,S
96,39,1.0,4,40,6,1,0,Clothing,S
163,0,2.9,7,40,1,10,0,Beauty,L
68,0,3.0,9,40,8,9,1,Electronics,XS
10,16,5.0,12,80,11,1,1,Electronics,XS
139,4,1.0,5,74,9,30,0,Clothing,M
104,23,1.0,9,80,7,27,0,Electronics,L
67,2,1.0,12,40,0,22,0,Electronics,L
98,4,2.2,9,78,2,15,0,Electronics,M
199,0,2.7,9,40,6,1,0,Clothing,L
111,9,1.0,12,40,1,30,0,Clothing,M
