product_price,customer_purchase_history,review_rating,delivery_time_days,discount_percentage,previous_returns,days_since_purchase,returned,product_category,size_ordered
64,1,4.3,1,0,5,1,0,Beauty,M
139,0,5.0,4,31,2,11,1,Electronics,L
10,0,5.0,1,15,9,1,1,Clothing,S
108,27,2.2,5,38,10,1,0,Electronics,S
250,7,4.7,3,32,0,1,0,Home_Decor,S
10,9,5.0,1,0,1,14,0,Electronics,M
76,73,5.0,7,0,5,11,0,Electronics,M
148,0,5.0,5,2,0,9,0,Beauty,M
92,5,2.2,3,0,0,1,0,Beauty,M
174,49,5.0,3,46,7,1,0,Beauty,XL
60,40,1.0,3,41,9,1,1,Home_Decor,XS
95,10,2.1,1,55,0,1,0,Beauty,L
10,14,4.8,1,0,1,1,0,Clothing,L
10,15,5.0,1,0,2,5,0,Sports,L
76,8,1.0,1,42,0,1,0,Clothing,XL
15,30,5.0,1,0,0,1,0,Clothing,XS
44,53,2.4,1,36,0,1,0,Beauty,S
112,89,5.0,1,63,0,1,0,Sports,XL
143,44,2.7,2,40,2,1,0,Sports,M
63,0,1.0,3,6,0,13,0,Sports,L
98,16,3.3,1,32,4,1,0,Home_Decor,L
130,0,3.9,7,0,0,18,0,Beauty,L
147,63,2.4,6,80,9,5,0,Sports,XL
165,33,5.0,3,0,0,1,0,Home_Decor,NA
73,25,2.7,1,17,1,1,0,Electronics,L
111,71,5.0,4,0,5,1,0,Electronics,M
32,0,1.0,1,0,2,1,0,Home_Decor,XL
160,92,5.0,1,73,0,1,0,Home_Decor,XS
54,35,5.0,1,0,2,1,0,Beauty,M
70,29,4.1,3,0,5,1,0,Beauty,XL
276,28,5.0,5,6,0,1,0,Electronics,M
90,0,1.0,3,0,1,1,0,Sports,M
10,0,1.0,1,0,0,25,0,Electronics,S
120,17,3.6,5,0,0,5,0,Sports,XL
85,0,2.2,1,22,0,1,0,Sports,M
26,0,1.0,1,0,1,1,0,Beauty,L
60,43,5.0,3,8,3,5,0,Clothing,M
102,95,5.0,1,80,0,21,1,Clothing,L
10,23,5.0,1,0,0,1,0,Home_Decor,L
323,11,5.0,6,44,0,1,0,Beauty,M
33,39,5.0,1,0,0,1,0,Sports,M
27,32,4.1,1,0,0,1,0,Clothing,M
81,47,5.0,3,0,4,1,0,Sports,XXL
36,34,4.1,1,0,0,1,0,Clothing,L
55,5,5.0,3,0,4,1,0,Clothing,XL
10,0,1.0,1,0,9,30,0,Clothing,M
53,0,1.2,1,0,0,1,0,Beauty,L
45,0,2.8,3,0,0,7,0,Electronics,L
107,16,1.1,3,13,0,1,0,Sports,L
105,19,5.0,1,27,0,1,1,Beauty,XXL
122,64,5.0,3,29,4,1,0,Beauty,M
32,26,5.0,4,0,5,16,0,Beauty,S
266,0,5.0,6,0,0,1,0,Beauty,L
89,9,5.0,1,0,7,1,0,Beauty,L
104,49,4.4,1,32,0,1,0,Home_Decor,L
141,0,5.0,2,6,2,1,1,Sports,M
10,0,1.0,1,0,0,1,0,Beauty,M
144,14,1.0,1,58,0,1,0,Sports,M
10,0,1.4,1,26,7,1,0,Home_Decor,M
93,0,3.2,4,10,0,22,0,Home_Decor,L
10,26,5.0,2,0,2,4,0,Sports,L
10,23,1.0,3,18,4,15,0,Clothing,M
10,0,1.0,1,0,1,17,0,Electronics,M
13,13,4.7,1,57,0,2,1,Clothing,M
87,19,5.0,1,0,5,1,0,Clothing,S
40,48,4.9,1,16,0,1,0,Clothing,L
63,11,1.4,2,0,1,1,0,Beauty,XL
322,5,4.8,9,48,0,6,0,Home_Decor,M
123,12,2.8,1,48,7,1,0,Clothing,L
146,0,4.4,1,0,4,1,0,Home_Decor,XL
108,46,5.0,1,32,0,1,1,Sports,XL
10,15,5.0,1,0,3,1,0,Electronics,S
10,45,1.0,1,0,0,1,1,Sports,XXL
137,16,3.7,3,0,0,1,0,Sports,M
10,0,1.0,1,0,0,1,0,Beauty,M
10,69,1.0,1,0,0,1,1,Electronics,S
146,18,4.9,2,23,0,1,0,Sports,M
10,54,5.0,1,0,0,1,0,Sports,S
124,36,5.0,3,0,8,1,0,Electronics,M
107,13,1.0,4,0,0,1,0,Electronics,M
83,30,2.9,3,49,10,1,1,Sports,XL
46,0,2.4,2,0,0,1,0,Electronics,XL
10,64,1.0,1,56,0,1,1,Sports,M
66,19,4.7,1,14,1,1,0,Sports,XL
279,20,5.0,4,42,0,1,0,Beauty,XL
59,35,3.8,1,22,0,1,0,Clothing,L
202,36,5.0,7,32,0,4,1,Sports,S
150,29,3.7,3,17,0,1,0,Home_Decor,L
56,38,5.0,4,0,3,1,0,Clothing,XL
79,29,3.6,6,0,6,3,0,Clothing,L
10,0,1.0,1,0,0,7,0,Clothing,M
58,66,5.0,3,0,0,1,0,Beauty,M
139,33,4.1,5,0,5,1,0,Sports,L
82,14,1.7,1,23,3,1,0,Beauty,M
10,4,1.0,1,0,0,1,0,Sports,S
92,29,1.0,1,18,0,1,0,Beauty,M
120,21,1.7,1,52,1,1,0,Beauty,XL
18,48,5.0,1,0,0,1,0,Home_Decor,XL
136,28,5.0,5,0,0,13,0,Beauty,S
46,0,1.0,3,0,0,4,0,Electronics,XXL
10,0,1.0,1,0,2,24,1,Home_Decor,M
133,42,3.2,5,38,5,1,1,Beauty,L
500,48,5.0,10,34,0,1,0,Clothing,L
206,0,1.2,4,17,0,1,0,Electronics,XL
452,24,5.0,10,80,7,1,1,Electronics,XL
10,0,5.0,1,0,0,9,0,Electronics,M
10,0,4.7,1,6,0,1,0,Home_Decor,XL
135,37,5.0,3,30,0,2,1,Beauty,S
117,59,3.3,5,31,4,1,0,Beauty,L
10,13,5.0,1,0,2,1,0,Clothing,L
273,58,4.8,9,42,0,3,1,Clothing,L
10,0,5.0,1,0,2,1,0,Electronics,M
81,59,3.0,3,24,4,1,0,Clothing,XL
58,4,2.0,1,28,0,1,0,Home_Decor,S
10,48,5.0,1,0,1,1,0,Beauty,S
68,0,4.3,3,0,0,3,0,Electronics,L
74,32,2.0,3,36,7,1,1,Clothing,M
43,17,1.2,1,45,4,1,0,Home_Decor,XL
10,0,1.0,1,0,0,2,0,Home_Decor,M
10,29,5.0,1,0,0,1,0,Clothing,S
10,27,5.0,4,0,2,13,0,Beauty,XL
10,0,1.0,1,18,0,30,0,Clothing,M
29,0,1.0,2,13,4,1,0,Electronics,S
46,37,1.6,2,8,6,1,1,Clothing,L
10,0,1.0,1,29,0,1,0,Home_Decor,M
134,0,2.0,7,0,0,12,0,Clothing,L
39,27,5.0,1,0,0,1,0,Beauty,M
191,0,1.1,5,66,4,1,1,Sports,XL
121,35,5.0,1,10,0,1,1,Clothing,XL
74,46,5.0,4,0,4,1,0,Beauty,L
76,58,5.0,1,32,0,1,1,Beauty,S
17,0,1.0,1,0,0,1,0,Home_Decor,XL
10,0,1.6,1,0,0,7,0,Beauty,L
146,46,3.6,5,3,1,1,1,Beauty,L
10,0,4.9,1,0,6,1,0,Beauty,M
101,46,4.3,2,32,2,1,0,Beauty,XL
42,39,4.8,5,6,8,17,0,Electronics,L
51,0,1.0,1,12,0,1,0,Electronics,S
25,76,5.0,2,18,0,7,0,Home_Decor,M
229,13,5.0,4,27,0,1,0,Clothing,XL
72,72,5.0,5,0,0,1,0,Beauty,XS
140,71,4.4,1,60,0,1,1,Clothing,XXL
10,0,1.0,1,7,0,5,0,Clothing,L
75,20,1.6,4,0,0,1,0,Home_Decor,L
117,0,2.4,3,15,0,1,0,Beauty,M
10,0,1.0,2,0,2,2,0,Beauty,M
248,7,4.0,6,7,0,1,0,Sports,XL
158,44,3.1,6,25,2,1,1,Clothing,M
10,3,5.0,1,0,7,11,0,Clothing,L
10,18,5.0,1,0,0,1,0,Electronics,M
46,45,2.9,4,12,6,2,0,Sports,S
101,0,1.0,3,11,0,1,0,Electronics,XS
42,37,4.2,3,4,4,4,0,Electronics,M
37,47,5.0,1,16,0,1,0,Electronics,XXL
10,30,5.0,1,0,0,1,0,Home_Decor,M
10,0,3.4,1,0,0,1,1,Home_Decor,M
10,0,5.0,1,0,2,11,0,Electronics,M
165,49,5.0,8,5,10,1,0,Sports,M
394,0,2.1,10,80,7,1,1,Clothing,M
66,3,3.0,5,36,10,14,0,Sports,XL
84,47,5.0,1,0,0,1,0,Beauty,M
134,100,5.0,4,32,4,1,0,Home_Decor,M
321,29,5.0,10,44,0,1,1,Clothing,S
10,0,1.0,1,0,0,15,0,Clothing,NA
10,0,1.0,1,0,2,1,0,Beauty,M
20,54,5.0,1,0,0,1,0,Beauty,S
10,8,5.0,1,0,6,1,0,Electronics,L
41,12,5.0,1,0,2,1,0,Home_Decor,L
10,33,3.7,1,13,0,7,0,Home_Decor,M
51,46,5.0,1,7,0,1,0,Sports,M
10,0,5.0,1,0,0,1,0,Electronics,L
24,0,1.2,1,19,0,1,0,Electronics,S
114,28,5.0,1,11,0,1,0,Electronics,XL
47,41,5.0,2,36,6,7,1,Electronics,L
10,9,5.0,1,0,5,4,0,Home_Decor,M
26,0,1.0,1,0,5,1,0,Home_Decor,M
168,33,2.7,6,0,0,1,0,Electronics,M
125,15,1.0,5,27,5,1,0,Sports,L
169,0,4.0,3,0,1,1,0,Clothing,M
10,10,5.0,1,0,0,1,0,Clothing,M
214,75,4.1,7,59,7,1,0,Sports,L
24,13,1.0,1,3,0,1,0,Electronics,NA
259,0,4.5,4,0,0,1,0,Home_Decor,M
10,0,1.0,1,8,0,24,0,Clothing,XL
10,27,5.0,3,0,6,13,0,Beauty,M
10,0,1.0,1,0,0,3,0,Beauty,S
47,24,5.0,4,0,8,6,0,Sports,M
72,45,5.0,2,0,3,1,0,Electronics,M
461,7,5.0,10,80,8,1,1,Clothing,M
112,82,5.0,4,17,0,1,0,Electronics,XS
139,18,1.0,5,73,6,5,1,Clothing,XL
101,92,5.0,1,47,0,1,0,Sports,XL
90,33,4.9,3,12,2,1,0,Sports,L
56,0,1.4,2,0,4,1,0,Beauty,S
360,7,5.0,8,44,0,1,0,Electronics,S
72,35,2.4,4,45,5,10,1,Beauty,S
10,3,1.0,1,0,0,17,0,Electronics,L
125,64,5.0,4,23,4,1,0,Beauty,XL
10,41,1.9,1,0,0,1,0,Home_Decor,M
10,0,1.0,1,0,0,30,0,Home_Decor,S
91,38,5.0,3,3,2,1,0,Home_Decor,M
10,46,5.0,3,3,4,16,0,Home_Decor,M
104,39,4.5,1,64,0,1,1,Clothing,M
63,35,5.0,4,0,7,1,0,Home_Decor,L
10,30,5.0,1,1,0,1,0,Sports,L
161,0,3.2,7,0,0,21,0,Sports,S
84,29,5.0,1,0,0,1,1,Clothing,XS
60,0,1.0,2,12,0,1,0,Home_Decor,NA
30,16,5.0,1,0,4,1,0,Home_Decor,M
10,49,5.0,1,0,0,1,1,Home_Decor,S
10,0,5.0,1,0,4,13,0,Beauty,S
45,15,5.0,3,0,0,11,0,Electronics,XS
10,5,3.1,1,0,1,1,0,Beauty,M
57,39,1.0,1,68,2,1,0,Electronics,XL
10,42,5.0,1,32,0,9,0,Home_Decor,M
10,29,4.2,1,2,0,1,0,Home_Decor,M
192,0,3.5,3,0,0,1,0,Beauty,L
45,15,5.0,2,0,5,1,0,Beauty,M
209,37,4.1,2,35,0,1,0,Electronics,XL
102,0,1.1,3,0,0,1,0,Sports,XL
10,9,1.3,1,11,2,8,0,Electronics,XS
10,0,4.9,1,0,0,1,0,Beauty,L
26,0,5.0,1,0,3,1,0,Beauty,M
77,83,3.7,1,77,0,1,1,Clothing,NA
10,27,5.0,1,0,0,1,0,Beauty,M
47,0,1.3,1,25,0,1,0,Clothing,NA
220,0,5.0,1,32,0,1,0,Sports,L
58,38,5.0,3,0,3,1,0,Electronics,M
74,55,2.1,3,0,0,1,1,Electronics,M
10,23,4.4,1,0,1,5,0,Clothing,NA
10,23,5.0,1,0,2,11,0,Electronics,XL
73,54,5.0,5,10,6,10,0,Beauty,S
63,15,4.2,1,24,0,1,0,Home_Decor,L
10,15,5.0,6,0,4,29,0,Clothing,M
54,53,4.7,3,32,2,7,0,Electronics,XS
96,48,2.1,5,26,2,1,1,Clothing,M
135,21,1.0,5,77,10,1,1,Clothing,M
10,0,1.0,1,0,0,1,0,Home_Decor,XL
251,4,5.0,6,9,0,1,0,Beauty,M
186,73,5.0,2,55,3,1,0,Clothing,XL
10,4,1.0,3,0,0,18,0,Electronics,XS
105,15,1.0,4,29,7,1,0,Sports,M
35,31,5.0,2,0,1,1,0,Clothing,M
10,0,1.0,1,30,1,1,0,Clothing,M
151,0,5.0,2,8,2,1,0,Home_Decor,S
190,23,5.0,3,6,0,1,0,Beauty,S
117,24,1.2,1,25,0,1,0,Sports,L
10,0,1.2,1,0,0,5,0,Electronics,M
10,24,5.0,1,0,0,1,0,Sports,M
190,71,5.0,5,45,7,1,0,Electronics,M
10,31,4.8,1,29,3,1,0,Beauty,XL
10,0,5.0,7,0,10,27,0,Electronics,XL
10,0,3.9,1,43,1,1,1,Home_Decor,M
142,4,2.5,2,22,7,1,0,Home_Decor,M
42,0,2.2,5,14,10,16,0,Home_Decor,S
127,0,3.8,3,0,7,1,1,Home_Decor,XXL
20,59,5.0,1,42,0,1,0,Sports,S
10,0,1.9,1,0,6,9,0,Beauty,M
10,0,1.0,1,0,2,17,0,Electronics,M
20,25,1.0,2,44,6,1,1,Electronics,M
168,63,5.0,10,0,10,14,0,Home_Decor,S
153,0,1.8,4,2,0,1,0,Home_Decor,L
64,21,2.8,5,9,7,7,0,Clothing,S
18,22,2.6,1,51,0,1,1,Beauty,L
69,44,3.0,7,16,9,20,0,Sports,S
61,80,4.3,4,41,1,10,0,Electronics,S
75,0,1.9,1,3,0,1,0,Clothing,XL
129,71,5.0,6,27,4,1,0,Clothing,S
10,0,1.0,1,12,0,15,0,Electronics,XL
179,46,2.9,7,45,10,1,0,Sports,M
10,9,1.2,1,0,0,1,0,Clothing,S
24,8,3.3,1,1,3,1,0,Clothing,XXL
169,0,3.4,5,25,0,5,0,Beauty,M
10,14,5.0,1,0,0,6,0,Sports,XL
10,0,1.0,1,0,4,1,0,Clothing,S
50,0,4.0,1,32,4,6,1,Sports,XL
48,6,5.0,4,0,8,8,0,Electronics,XS
10,0,1.0,1,0,0,10,0,Home_Decor,M
162,0,3.9,1,28,0,1,0,Clothing,L
10,27,5.0,1,0,0,4,0,Beauty,XL
98,17,4.6,1,40,1,1,0,Electronics,XL
89,47,2.0,2,27,2,1,0,Sports,XL
59,21,5.0,2,0,0,2,0,Electronics,XL
10,21,3.6,6,0,9,21,0,Clothing,S
102,0,1.6,1,0,0,1,0,Sports,M
112,10,2.9,4,0,0,1,0,Home_Decor,M
51,29,5.0,5,0,8,5,0,Electronics,M
10,0,4.1,1,0,0,6,0,Clothing,M
10,32,5.0,1,0,0,1,0,Beauty,M
87,60,4.6,4,30,3,1,0,Sports,S
235,20,5.0,4,19,0,1,0,Electronics,L
10,36,4.9,3,0,0,11,0,Electronics,S
227,0,2.7,5,23,0,1,0,Home_Decor,M
10,25,5.0,1,0,0,1,0,Home_Decor,M
10,10,5.0,1,0,1,5,0,Beauty,L
56,0,1.0,1,10,4,1,0,Beauty,L
297,0,5.0,6,0,0,1,0,Clothing,L
176,38,3.3,8,34,10,1,0,Clothing,S
68,43,4.6,4,6,5,4,0,Beauty,M
53,44,5.0,1,18,1,1,0,Beauty,S
129,30,3.7,3,23,4,1,0,Sports,M
143,0,2.1,3,15,0,1,0,Home_Decor,M
10,47,5.0,1,0,0,1,0,Clothing,XS
85,38,4.5,2,55,7,1,0,Home_Decor,M
262,43,5.0,5,51,0,1,0,Home_Decor,XXL
17,0,1.0,1,29,0,1,0,Beauty,XXL
134,23,4.9,4,0,0,1,0,Sports,M
67,0,1.0,1,49,0,1,0,Electronics,XS
10,0,1.0,1,0,0,2,0,Sports,S
10,22,2.0,1,15,0,1,0,Sports,M
100,47,5.0,6,15,9,3,0,Home_Decor,XL
10,0,1.1,1,0,0,1,0,Sports,S
157,8,4.0,2,10,0,1,0,Clothing,L
446,20,5.0,10,71,0,1,1,Home_Decor,S
75,58,1.7,4,14,1,1,1,Clothing,NA
10,33,5.0,2,0,2,10,0,Electronics,M
26,31,1.5,4,32,4,17,0,Home_Decor,L
160,39,5.0,3,53,0,10,1,Electronics,M
84,0,1.2,1,0,0,1,0,Home_Decor,L
10,0,1.0,1,0,0,1,0,Beauty,S
10,0,1.0,1,0,0,20,0,Sports,S
10,9,2.8,2,0,4,9,0,Beauty,XL
10,95,2.1,3,0,0,1,1,Electronics,XL
164,84,5.0,4,2,3,1,0,Sports,XL
41,16,3.1,1,10,2,1,0,Home_Decor,L
28,53,5.0,1,80,0,27,1,Sports,XL
54,38,2.3,3,34,5,4,0,Clothing,S
32,0,2.1,3,13,0,28,0,Sports,M
94,0,2.9,4,17,0,13,0,Clothing,M
66,31,5.0,1,4,1,1,1,Sports,L
296,57,5.0,10,22,0,1,1,Clothing,M
202,7,4.8,3,14,0,1,0,Electronics,S
235,26,3.4,1,48,0,1,0,Beauty,L
10,0,1.0,1,16,0,19,0,Home_Decor,XL
101,56,1.0,2,71,2,1,0,Sports,M
442,9,5.0,7,73,0,1,0,Beauty,S
77,46,5.0,4,0,5,1,0,Home_Decor,S
19,17,3.4,2,0,0,5,0,Home_Decor,M
10,0,5.0,1,0,2,1,0,Clothing,M
83,50,5.0,1,29,0,1,0,Electronics,L
22,16,1.0,1,26,1,1,0,Electronics,L
10,0,1.0,1,33,0,1,0,Beauty,L
13,8,5.0,1,0,4,1,0,Electronics,M
104,31,1.3,1,33,0,1,0,Sports,XL
111,0,1.0,3,31,0,1,0,Electronics,M
137,68,1.3,6,80,8,1,0,Beauty,M
11,25,5.0,1,0,0,1,0,Electronics,XL
86,13,5.0,1,0,2,1,0,Sports,S
74,0,5.0,1,13,3,1,1,Clothing,S
376,12,5.0,9,3,0,1,0,Beauty,XL
10,35,3.8,1,10,2,9,0,Clothing,M
17,10,1.0,2,64,3,11,0,Clothing,L
62,0,5.0,3,0,8,1,0,Clothing,XS
52,70,3.3,1,38,0,1,0,Home_Decor,L
194,0,4.2,4,15,0,1,0,Home_Decor,M
10,0,1.0,1,16,0,1,0,Clothing,S
42,17,4.0,7,0,8,14,0,Beauty,L
12,0,1.0,2,0,0,16,0,Sports,M
253,22,2.1,6,10,0,1,0,Sports,M
49,12,5.0,3,0,6,1,0,Electronics,S
81,0,1.0,2,0,0,1,0,Beauty,S
115,38,4.2,8,27,10,17,0,Home_Decor,M
24,46,5.0,5,0,9,18,0,Clothing,S
123,48,3.4,2,56,0,1,1,Electronics,XL
83,71,1.2,1,80,0,9,1,Sports,XS
80,4,1.0,3,47,5,1,1,Home_Decor,M
76,0,1.2,1,26,4,1,0,Home_Decor,S
10,62,5.0,2,0,0,6,0,Clothing,M
359,0,5.0,8,15,0,1,0,Sports,XL
10,3,5.0,1,0,1,1,0,Beauty,S
10,16,5.0,1,0,0,16,0,Home_Decor,XXL
89,38,2.5,2,29,1,1,0,Clothing,M
126,40,2.1,5,31,4,1,1,Beauty,L
60,54,2.8,2,32,2,1,0,Sports,M
21,22,4.2,2,0,3,1,0,Home_Decor,XL
10,0,1.0,1,24,2,1,0,Beauty,L
81,62,4.8,3,36,2,1,0,Beauty,M
83,0,1.4,1,0,0,1,0,Beauty,S
10,5,5.0,2,0,5,11,0,Home_Decor,S
103,0,4.8,4,0,0,13,0,Home_Decor,XL
25,0,5.0,1,0,7,1,0,Electronics,M
118,22,4.4,2,13,8,1,0,Sports,M
140,58,5.0,1,23,0,1,0,Clothing,L
157,37,2.2,5,22,0,4,0,Beauty,M
260,4,2.8,7,45,0,1,1,Electronics,XXL
147,19,4.0,6,0,0,5,0,Clothing,L
10,30,5.0,1,6,0,1,0,Electronics,L
221,21,4.8,2,36,0,1,0,Home_Decor,XL
208,5,3.5,5,17,0,1,0,Beauty,XS
10,0,1.0,1,0,10,16,0,Clothing,M
117,0,1.6,7,0,0,12,0,Clothing,M
65,22,5.0,1,0,0,1,0,Clothing,M
61,17,1.0,2,51,6,1,1,Clothing,L
151,0,3.7,4,9,0,1,0,Clothing,XL
10,4,1.0,2,0,3,18,0,Electronics,M
38,15,3.4,1,0,0,1,0,Beauty,M
81,0,2.6,2,0,0,1,0,Home_Decor,XXL
10,0,5.0,1,0,3,9,0,Home_Decor,M
10,26,2.7,1,0,0,1,0,Home_Decor,M
68,55,4.1,7,1,8,16,0,Home_Decor,M
88,10,1.0,3,49,5,1,0,Electronics,XL
10,0,3.6,5,0,9,20,0,Sports,L
10,0,1.0,1,0,2,1,0,Beauty,L
163,0,1.4,5,7,0,2,0,Clothing,XL
80,4,1.2,1,8,0,1,1,Sports,M
24,42,5.0,5,0,7,15,0,Home_Decor,M
10,0,1.0,1,0,2,1,0,Sports,XL
50,35,3.4,7,11,10,25,0,Beauty,M
10,0,1.0,1,0,3,6,0,Clothing,L
62,6,1.1,1,21,0,3,0,Clothing,XL
44,18,3.0,1,35,0,1,1,Beauty,L
29,37,5.0,1,0,0,1,0,Beauty,L
66,25,3.9,6,31,10,21,0,Home_Decor,XL
127,0,2.4,3,1,0,1,0,Clothing,XL
115,25,2.6,2,34,0,1,1,Sports,M
500,11,5.0,10,80,0,1,1,Electronics,S
77,0,1.6,3,12,6,1,0,Electronics,M
133,47,5.0,5,0,9,1,0,Beauty,L
112,0,3.2,4,15,0,16,0,Home_Decor,M
10,26,1.0,1,0,0,3,0,Electronics,L
127,66,2.9,4,59,6,1,0,Clothing,M
47,0,5.0,4,0,8,1,0,Beauty,L
205,0,1.0,3,18,0,1,0,Sports,S
187,9,5.0,7,0,0,11,0,Beauty,L
103,99,5.0,5,29,1,1,0,Sports,M
204,0,4.1,4,5,0,1,0,Beauty,M
155,25,1.6,5,42,6,1,1,Beauty,M
10,0,3.8,1,6,6,14,0,Beauty,L
118,54,5.0,2,25,2,1,0,Sports,M
138,0,1.6,2,5,2,1,0,Sports,M
94,42,4.2,2,5,2,1,0,Beauty,XXL
178,33,1.6,3,45,0,1,0,Electronics,L
66,2,5.0,1,49,0,8,1,Home_Decor,XXL
10,79,2.7,1,0,10,1,1,Home_Decor,M
174,27,2.7,5,44,6,1,1,Home_Decor,M
20,31,3.7,1,17,0,1,0,Sports,XL
10,0,1.0,1,42,2,16,0,Sports,M
10,66,4.9,2,13,0,21,0,Electronics,L
10,0,3.8,3,0,7,9,0,Home_Decor,M
272,0,1.7,8,80,7,3,1,Home_Decor,M
326,31,5.0,10,57,2,1,1,Beauty,S
72,16,5.0,1,4,6,1,0,Sports,M
10,5,1.2,1,8,0,10,0,Home_Decor,XS
97,64,3.5,5,35,5,6,0,Electronics,XS
240,20,4.3,6,18,0,1,0,Electronics,XXL
21,39,4.5,1,0,0,1,0,Home_Decor,M
10,0,1.0,1,0,2,1,0,Sports,L
50,0,2.2,3,0,7,1,0,Electronics,XL
220,15,4.5,8,9,0,11,0,Beauty,L
149,0,1.5,5,0,0,1,0,Electronics,S
10,0,1.0,1,0,4,1,0,Clothing,L
88,0,1.0,1,16,0,1,0,Clothing,L
10,0,1.0,1,0,0,9,1,Sports,L
119,12,4.1,1,0,0,1,0,Home_Decor,L
379,44,5.0,7,18,0,1,0,Sports,XXL
19,19,5.0,1,0,4,1,0,Sports,L
274,44,5.0,5,31,0,1,0,Sports,M
10,52,4.6,1,37,0,13,0,Sports,L
116,0,1.9,1,57,1,1,0,Beauty,S
57,19,1.0,2,34,5,1,1,Beauty,XL
81,0,1.0,1,18,0,1,0,Electronics,S
80,0,3.2,1,26,2,1,1,Clothing,M
194,30,3.7,4,38,0,1,0,Sports,XL
96,44,5.0,5,0,7,1,0,Electronics,L
113,0,1.6,2,14,0,1,0,Clothing,M
39,36,5.0,1,0,0,1,0,Home_Decor,M
117,17,1.7,4,29,0,5,1,Beauty,XL
73,52,5.0,1,0,0,1,0,Clothing,M
10,19,1.0,1,11,1,1,1,Home_Decor,XL
91,83,5.0,5,33,6,8,0,Clothing,S
311,0,1.0,8,80,0,1,1,Beauty,L
17,41,3.5,1,0,0,1,0,Beauty,XL
10,64,5.0,1,0,0,2,0,Electronics,S
47,46,5.0,1,0,0,1,0,Sports,M
382,50,5.0,10,38,1,1,1,Clothing,S
182,0,3.7,2,4,1,1,0,Clothing,L
44,36,5.0,1,9,1,1,0,Home_Decor,M
174,4,5.0,3,0,0,1,0,Beauty,L
10,28,1.0,1,23,6,3,1,Clothing,S
39,0,5.0,1,13,6,1,1,Beauty,M
129,30,5.0,7,0,0,1,0,Clothing,XS
10,0,4.6,3,0,0,1,0,Electronics,M
120,21,1.0,5,64,4,1,1,Sports,L
148,0,5.0,1,16,0,1,0,Clothing,XL
17,44,5.0,2,0,2,1,0,Beauty,L
10,0,5.0,1,0,4,1,0,Electronics,M
93,34,5.0,3,0,5,1,0,Clothing,XXL
22,37,4.8,3,0,3,6,0,Home_Decor,L
10,0,5.0,1,0,4,1,0,Sports,XL
24,27,4.9,1,1,0,1,0,Clothing,M
43,34,5.0,1,0,0,1,0,Electronics,M
10,39,3.4,2,18,1,14,0,Home_Decor,S
19,25,4.1,1,0,0,1,0,Electronics,L
72,0,1.9,2,0,0,1,0,Electronics,S
10,0,1.0,1,0,0,1,0,Home_Decor,M
18,13,2.9,1,2,0,1,0,Electronics,M
90,41,5.0,2,0,5,1,0,Home_Decor,L
164,73,5.0,3,74,0,16,1,Clothing,L
54,0,1.2,2,1,2,8,0,Home_Decor,S
177,16,2.8,4,13,0,1,0,Home_Decor,M
78,22,1.3,1,40,0,1,0,Sports,L
52,24,5.0,1,0,2,1,0,Home_Decor,XXL
10,0,1.0,1,0,3,1,0,Home_Decor,L
10,0,1.0,1,0,0,8,0,Clothing,XL
19,0,2.9,1,11,0,2,0,Sports,L
187,19,1.0,6,62,4,1,1,Beauty,L
80,58,3.8,3,21,1,1,0,Clothing,S
30,51,5.0,1,40,0,1,0,Clothing,L
200,0,5.0,7,0,0,5,0,Beauty,L
11,22,5.0,2,0,2,1,0,Home_Decor,L
10,0,1.0,1,0,0,23,0,Electronics,M
40,49,4.5,1,65,3,1,0,Sports,M
151,78,5.0,1,0,0,1,0,Electronics,M
61,19,5.0,1,2,2,1,0,Beauty,M
70,41,3.6,5,13,6,4,0,Clothing,S
10,0,1.0,1,0,0,7,0,Clothing,XL
56,0,2.1,2,0,0,5,0,Sports,S
89,39,5.0,5,0,4,1,0,Clothing,S
50,0,1.0,3,0,6,1,0,Clothing,M
121,5,5.0,1,14,0,1,1,Sports,L
155,32,5.0,7,0,0,2,0,Sports,M
122,9,2.6,5,0,0,1,0,Beauty,M
176,5,2.2,4,37,0,1,0,Clothing,L
156,0,4.3,5,0,0,6,0,Clothing,M
65,47,5.0,1,0,0,1,0,Beauty,XL
10,0,4.2,3,0,6,6,0,Home_Decor,XL
158,25,1.6,5,34,0,1,0,Home_Decor,M
10,0,1.0,1,6,0,19,0,Home_Decor,M
28,27,4.1,1,12,0,1,0,Beauty,L
97,60,5.0,2,34,3,1,0,Clothing,XS
80,14,2.3,4,13,0,18,0,Beauty,M
10,38,5.0,1,19,0,6,0,Beauty,M
60,12,5.0,1,0,0,1,0,Home_Decor,XL
256,21,1.6,8,78,9,1,1,Electronics,XS
46,24,4.4,3,0,5,1,0,Clothing,L
132,8,1.0,4,28,0,1,1,Home_Decor,L
100,38,3.2,9,17,10,19,0,Electronics,M
72,8,4.8,6,0,7,1,0,Electronics,S
10,7,4.9,3,0,5,3,0,Sports,XXL
55,44,1.9,3,25,9,1,1,Clothing,M
382,42,5.0,10,47,1,1,1,Electronics,L
300,9,5.0,9,0,0,1,0,Home_Decor,M
56,35,5.0,2,0,2,1,0,Sports,M
131,0,1.1,1,56,0,1,0,Clothing,M
10,26,5.0,3,0,1,15,1,Beauty,S
10,81,3.0,2,0,6,1,0,Home_Decor,S
