product_price,customer_purchase_history,review_rating,delivery_time_days,discount_percentage,previous_returns,days_since_purchase,returned,product_category,size_ordered
26,47,4.6,4,32,0,26,1,Clothing,XS
22,62,2.0,7,3,0,30,1,Clothing,S
10,10,1.0,9,7,0,30,0,Home_Decor,XL
128,11,5.0,4,39,8,1,0,Clothing,NA
29,0,4.1,3,59,5,15,0,Beauty,L
104,18,5.0,7,16,7,1,0,Beauty,M
10,8,1.4,1,0,0,9,0,Sports,M
142,24,5.0,1,13,0,6,1,Sports,L
19,0,4.6,1,42,0,20,0,Electronics,XXL
91,5,1.5,2,75,8,1,1,Sports,M
10,0,1.0,9,19,0,30,0,Beauty,XL
10,0,1.0,8,20,0,30,0,Sports,XXL
10,0,1.4,2,0,0,30,0,Clothing,XL
61,0,1.0,3,40,0,17,0,Electronics,M
10,52,1.0,8,79,0,29,1,Electronics,XS
25,0,3.8,2,59,1,18,0,Beauty,M
57,11,2.0,3,0,3,1,0,Sports,M
10,0,5.0,1,41,0,28,0,Clothing,M
74,8,5.0,2,36,2,8,0,Sports,M
10,0,1.0,4,6,0,30,0,Home_Decor,L
86,0,4.7,1,41,4,1,0,Sports,M
46,0,1.2,3,22,0,23,0,Beauty,M
102,12,3.4,1,8,0,1,0,Sports,L
69,0,5.0,6,23,3,15,0,Electronics,L
89,0,2.6,4,23,0,21,0,Clothing,L
125,0,4.1,1,33,0,7,0,Beauty,S
57,0,1.0,6,49,0,30,0,Home_Decor,L
58,0,5.0,3,50,4,10,0,Clothing,L
83,0,4.1,1,0,0,1,0,Clothing,S
11,14,1.0,4,0,0,15,0,Electronics,L
22,0,1.0,8,21,0,30,0,Electronics,M
64,0,4.7,1,54,2,6,0,Electronics,M
86,0,3.0,1,12,0,18,0,Beauty,M
115,0,3.4,1,51,6,1,1,Sports,M
13,0,5.0,3,25,3,22,0,Clothing,M
63,0,4.0,1,0,0,5,0,Sports,XL
106,17,5.0,1,12,0,5,1,Sports,S
14,12,5.0,1,21,0,26,0,Electronics,XXL
35,13,1.4,1,0,0,11,0,Sports,L
21,0,2.0,5,74,4,20,0,Clothing,S
10,0,5.0,1,7,3,20,0,Clothing,S
118,0,3.6,1,22,0,4,0,Home_Decor,L
127,0,4.6,1,0,0,1,0,Beauty,L
64,0,1.2,1,72,5,1,0,Sports,S
33,0,5.0,1,40,4,7,0,Beauty,M
40,19,1.0,9,47,0,21,1,Beauty,L
157,0,5.0,1,0,2,1,0,Beauty,XS
30,0,5.0,1,28,0,22,0,Beauty,XL
42,0,1.1,3,11,0,16,0,Clothing,L
67,0,2.0,1,21,0,7,0,Sports,M
76,0,3.2,1,0,0,1,0,Home_Decor,M
104,0,4.5,1,38,3,1,0,Beauty,XS
49,0,1.8,2,76,9,1,0,Home_Decor,XL
62,0,5.0,1,21,5,1,0,Clothing,S
51,0,1.0,8,34,0,30,0,Clothing,M
43,0,3.3,4,50,6,10,0,Electronics,L
10,64,1.0,2,80,7,21,1,Beauty,M
45,8,5.0,1,1,0,10,1,Electronics,M
23,0,5.0,3,0,0,30,0,Home_Decor,XL
154,0,4.5,1,27,0,3,0,Sports,M
40,6,3.2,1,0,0,1,0,Electronics,XL
14,0,1.0,7,7,0,30,0,Clothing,XL
17,0,5.0,3,47,2,24,0,Beauty,M
37,0,5.0,5,0,2,21,0,Home_Decor,M
107,0,5.0,6,28,6,4,0,Clothing,M
13,0,5.0,1,25,4,11,0,Sports,L
121,0,1.0,4,77,10,1,0,Beauty,M
10,0,3.4,1,32,2,19,0,Sports,XXL
14,18,5.0,1,42,0,20,0,Sports,L
112,0,3.3,7,50,10,1,0,Beauty,M
10,28,2.1,3,76,7,21,1,Beauty,L
10,59,1.0,6,0,0,21,0,Sports,M
10,0,1.0,6,16,0,30,0,Home_Decor,XL
10,57,1.0,8,75,4,30,1,Beauty,L
10,0,4.8,1,39,2,7,0,Clothing,XS
77,21,1.8,5,1,0,6,0,Electronics,S
49,0,4.0,1,17,5,1,0,Home_Decor,XL
24,0,5.0,5,16,1,25,0,Beauty,L
40,0,2.6,3,25,0,23,1,Beauty,XXL
37,7,1.0,3,29,0,18,0,Home_Decor,S
10,0,1.0,3,24,0,30,0,Electronics,M
48,48,1.0,4,8,0,12,0,Sports,S
64,0,1.9,7,4,0,30,0,Clothing,L
41,0,3.7,1,0,0,1,0,Beauty,M
61,0,1.4,6,10,0,19,0,Electronics,S
186,0,5.0,1,7,0,1,0,Clothing,L
52,17,1.2,1,14,0,6,0,Home_Decor,M
87,0,1.2,4,80,6,1,0,Beauty,M
75,12,2.4,1,7,0,1,1,Sports,M
45,0,1.0,7,39,0,30,0,Home_Decor,L
10,0,1.0,4,9,0,30,0,Beauty,M
119,40,2.4,2,0,0,1,0,Electronics,M
136,0,3.3,1,19,0,8,0,Clothing,M
143,0,5.0,1,0,0,1,0,Clothing,L
10,39,1.0,4,0,0,16,0,Beauty,XL
37,51,2.0,1,0,6,1,0,Home_Decor,M
211,19,5.0,1,22,0,1,1,Sports,M
10,0,1.0,5,41,0,30,0,Electronics,XL
74,43,5.0,1,15,0,9,0,Beauty,NA
62,1,1.7,5,11,0,15,0,Electronics,L
12,0,5.0,4,25,2,30,0,Clothing,NA
62,10,2.6,1,0,0,1,0,Sports,L
10,34,5.0,6,34,0,30,1,Electronics,L
125,0,2.5,1,16,0,6,0,Beauty,M
30,32,1.0,10,45,0,30,1,Sports,M
27,0,1.6,3,0,0,23,0,Home_Decor,S
123,32,3.4,1,3,0,1,1,Beauty,XL
10,0,3.9,1,80,0,21,1,Electronics,XL
182,60,5.0,1,35,0,1,1,Sports,L
10,21,5.0,3,19,0,30,0,Beauty,M
39,11,1.0,8,0,0,27,0,Sports,S
10,52,5.0,1,11,0,21,0,Sports,M
101,0,4.0,4,40,9,1,0,Sports,M
38,0,3.4,6,57,5,17,0,Electronics,L
109,0,5.0,1,0,0,1,0,Beauty,XL
35,0,4.0,6,11,4,21,0,Clothing,XS
10,0,1.0,10,0,0,30,0,Clothing,XS
119,78,5.0,1,45,2,1,0,Electronics,L
10,51,2.4,1,41,3,7,1,Electronics,M
27,0,1.2,1,80,4,10,0,Sports,XL
60,2,5.0,1,3,0,12,0,Beauty,M
10,19,5.0,1,53,0,30,0,Beauty,M
98,0,3.6,1,19,8,1,0,Home_Decor,M
115,0,2.9,5,25,0,15,0,Home_Decor,S
93,0,3.3,5,50,6,1,0,Clothing,L
44,0,3.2,1,0,3,1,0,Home_Decor,S
56,19,5.0,4,40,2,18,0,Home_Decor,M
87,25,5.0,1,37,2,1,0,Clothing,M
106,0,2.4,1,31,0,8,0,Clothing,XS
10,1,3.8,1,70,0,23,0,Home_Decor,XS
75,19,1.7,1,15,0,1,0,Beauty,M
65,85,1.0,1,44,3,1,1,Home_Decor,L
10,13,1.0,3,30,0,27,0,Sports,XL
36,0,5.0,1,30,0,9,0,Sports,S
19,10,5.0,1,44,0,13,0,Sports,S
10,0,1.0,1,34,0,30,0,Electronics,S
78,5,5.0,1,19,8,1,0,Sports,M
19,11,1.0,5,0,0,15,0,Beauty,L
10,0,5.0,3,21,2,24,0,Electronics,XL
43,0,5.0,2,40,5,10,1,Electronics,L
120,25,3.3,1,1,0,1,0,Sports,M
45,51,1.0,7,37,2,10,1,Home_Decor,M
55,0,3.8,3,38,5,6,0,Clothing,XL
34,0,5.0,1,48,0,19,1,Home_Decor,M
120,3,3.2,1,1,0,1,0,Home_Decor,M
111,0,3.4,4,12,0,18,0,Electronics,XXL
10,0,2.9,1,69,3,17,0,Electronics,L
127,0,5.0,1,0,0,1,0,Electronics,L
67,0,4.7,7,38,6,15,0,Beauty,M
110,53,5.0,3,32,2,1,0,Beauty,M
73,40,2.3,1,0,2,1,1,Clothing,S
10,0,1.8,2,0,0,17,0,Electronics,L
157,35,5.0,1,52,0,1,1,Sports,S
209,0,4.1,7,0,0,1,1,Electronics,XL
56,0,3.3,1,0,0,14,0,Beauty,XL
95,0,2.4,6,41,8,1,0,Electronics,M
10,78,1.0,1,0,2,3,0,Beauty,S
74,0,3.1,3,0,3,1,0,Electronics,XS
41,19,3.3,2,21,0,15,1,Sports,L
10,0,5.0,1,42,0,30,0,Clothing,L
10,0,3.5,1,53,0,26,0,Sports,L
39,44,1.0,7,44,2,13,1,Beauty,M
18,10,1.0,8,0,0,30,0,Home_Decor,M
113,0,3.7,5,34,0,27,0,Sports,L
26,0,5.0,1,24,2,18,0,Electronics,M
10,0,1.7,1,11,0,19,0,Clothing,L
70,26,5.0,1,34,5,1,0,Electronics,L
63,19,5.0,3,71,0,15,0,Electronics,M
39,0,1.0,8,0,0,27,0,Sports,S
43,0,4.9,1,51,2,11,0,Clothing,M
98,0,4.6,8,25,10,1,0,Home_Decor,S
144,29,5.0,1,0,9,1,0,Electronics,L
10,0,1.0,4,11,0,30,0,Clothing,L
83,0,1.6,1,33,0,15,0,Home_Decor,XL
65,0,5.0,4,37,2,14,0,Electronics,L
10,46,1.0,4,73,0,30,1,Clothing,S
45,0,2.8,1,0,0,17,0,Sports,M
89,0,3.7,1,7,0,7,0,Electronics,XL
108,15,5.0,3,0,0,12,1,Electronics,S
17,0,1.0,3,36,0,27,0,Clothing,L
105,0,3.1,3,53,6,1,0,Electronics,L
34,0,4.4,1,60,0,18,0,Home_Decor,M
18,0,2.1,1,15,0,17,0,Electronics,M
10,61,1.0,9,3,0,23,0,Beauty,L
62,0,3.4,1,0,0,2,0,Home_Decor,XL
52,0,2.0,2,17,0,23,0,Clothing,M
154,0,5.0,1,0,0,1,0,Home_Decor,XL
10,0,1.0,5,19,0,30,0,Beauty,L
45,0,5.0,1,7,1,8,0,Beauty,NA
89,29,5.0,1,48,0,14,1,Electronics,S
22,0,1.6,5,0,0,30,0,Electronics,S
102,12,5.0,3,41,9,1,0,Sports,XL
84,0,5.0,5,8,9,1,1,Home_Decor,XL
10,33,5.0,5,35,3,30,1,Sports,M
10,17,1.0,8,56,4,20,0,Beauty,L
10,61,1.0,6,68,2,17,1,Electronics,XL
49,9,3.6,1,80,1,5,0,Electronics,XS
36,0,1.0,4,38,0,30,0,Electronics,L
53,77,5.0,6,13,1,19,0,Clothing,XL
46,32,1.6,5,0,0,9,0,Beauty,M
10,34,1.0,9,26,0,30,0,Electronics,M
56,0,1.0,9,47,0,30,0,Beauty,L
10,14,5.0,1,0,0,30,0,Electronics,M
27,16,1.8,3,0,1,9,0,Home_Decor,XS
54,42,2.3,8,37,0,20,1,Beauty,XXL
53,38,5.0,2,52,0,15,0,Sports,L
192,0,5.0,1,0,0,1,0,Clothing,XL
108,28,5.0,1,0,0,2,1,Sports,XL
11,14,1.0,2,0,0,14,0,Beauty,S
10,0,5.0,1,45,0,30,0,Electronics,S
32,10,1.5,1,11,0,8,0,Beauty,M
10,7,1.1,5,0,2,17,0,Clothing,M
124,0,4.2,8,35,10,1,0,Beauty,L
22,0,5.0,9,20,1,30,0,Electronics,L
26,0,1.0,4,11,0,18,0,Sports,M
71,0,2.7,4,5,0,30,0,Home_Decor,M
82,28,1.0,4,26,0,9,0,Sports,M
51,47,1.5,3,0,4,1,0,Electronics,M
10,19,4.4,2,37,7,9,1,Electronics,M
106,5,2.1,1,25,0,4,0,Clothing,S
60,0,3.1,1,27,0,21,0,Beauty,L
19,10,5.0,1,23,2,14,1,Beauty,S
43,28,1.3,4,39,0,25,1,Sports,M
160,0,4.5,1,6,0,1,0,Home_Decor,L
10,0,1.0,2,0,0,28,1,Home_Decor,XS
15,0,1.0,1,28,0,27,0,Clothing,L
14,13,1.5,2,0,1,11,0,Electronics,M
70,20,5.0,1,0,1,6,0,Clothing,XS
25,0,3.2,3,41,4,19,0,Beauty,S
125,60,5.0,1,21,0,1,1,Electronics,XL
10,0,4.7,4,80,5,30,1,Clothing,M
23,0,4.3,1,47,0,17,0,Sports,NA
36,0,2.0,1,8,0,30,0,Beauty,M
100,0,3.7,1,0,0,2,0,Home_Decor,M
47,0,2.9,1,7,0,16,0,Clothing,M
14,0,5.0,1,12,0,30,0,Beauty,M
10,0,5.0,1,28,0,26,0,Beauty,M
10,0,1.0,3,0,0,30,0,Home_Decor,M
10,0,5.0,1,44,0,21,0,Home_Decor,M
20,49,1.4,9,45,1,25,1,Home_Decor,S
110,12,4.9,6,22,7,1,0,Clothing,M
129,0,5.0,1,0,2,1,0,Home_Decor,M
45,8,5.0,4,40,2,17,0,Sports,M
119,0,4.8,5,44,9,1,0,Beauty,L
86,0,4.8,7,22,4,12,1,Home_Decor,XL
10,37,2.9,1,80,8,16,1,Beauty,M
10,24,1.0,4,10,0,22,0,Electronics,S
84,0,3.1,4,52,6,3,0,Electronics,M
23,49,1.0,8,57,1,20,1,Home_Decor,XL
25,12,4.8,1,62,0,17,0,Beauty,XS
119,0,3.7,1,37,0,4,0,Electronics,L
69,0,2.7,1,9,0,12,0,Home_Decor,M
55,72,1.8,3,66,0,20,1,Beauty,S
10,0,2.2,3,0,0,18,0,Home_Decor,M
72,0,2.4,1,0,0,15,0,Beauty,M
17,0,1.0,8,0,0,30,0,Electronics,XL
99,0,4.8,2,57,7,1,0,Home_Decor,M
109,23,5.0,5,20,8,1,0,Electronics,L
22,20,5.0,1,72,0,29,1,Home_Decor,L
10,0,5.0,1,45,0,30,0,Clothing,L
74,0,5.0,1,21,3,2,0,Electronics,M
159,0,5.0,2,0,2,1,0,Electronics,XS
10,0,5.0,3,18,0,30,0,Sports,M
68,52,5.0,1,46,0,5,1,Electronics,S
81,0,4.7,5,20,8,1,0,Beauty,L
46,1,4.8,6,47,3,17,1,Home_Decor,S
10,0,1.0,1,0,0,25,0,Clothing,L
10,25,1.0,10,54,0,30,0,Beauty,M
173,0,5.0,1,0,0,1,0,Beauty,XL
118,0,4.8,1,0,4,1,0,Beauty,M
41,0,5.0,2,39,2,17,0,Beauty,M
44,0,1.4,1,35,0,30,0,Clothing,XL
127,48,1.0,4,3,0,4,1,Sports,M
35,0,1.0,3,0,0,24,0,Electronics,XXL
21,35,4.3,1,61,0,5,0,Beauty,XS
112,0,5.0,4,0,10,1,0,Electronics,M
12,0,4.9,4,25,0,29,0,Electronics,L
37,0,1.9,1,0,0,21,0,Beauty,XL
38,0,1.9,1,4,0,12,0,Sports,M
32,0,1.0,8,21,0,30,0,Electronics,XL
39,0,5.0,5,28,2,22,0,Home_Decor,L
226,0,5.0,1,80,0,1,1,Electronics,XL
73,0,5.0,3,12,3,8,0,Beauty,M
52,3,2.3,1,6,0,3,0,Clothing,M
107,5,2.9,4,16,4,1,1,Electronics,XL
39,0,1.2,3,0,0,17,0,Sports,XL
10,0,1.0,5,24,0,30,0,Home_Decor,M
97,0,3.2,4,60,10,1,0,Home_Decor,XS
103,0,3.0,2,13,0,7,0,Clothing,S
64,22,2.0,3,22,0,18,1,Clothing,L
18,24,1.0,9,18,0,28,0,Electronics,XS
63,0,2.1,1,18,0,19,0,Beauty,M
77,32,5.0,1,57,0,7,0,Sports,M
47,7,5.0,2,0,4,11,1,Home_Decor,L
10,25,2.0,5,43,4,14,1,Clothing,S
79,85,5.0,1,36,0,2,0,Sports,M
16,0,1.0,4,59,0,30,1,Beauty,L
144,5,3.2,5,38,10,1,0,Home_Decor,L
99,11,1.5,4,30,0,14,0,Home_Decor,M
13,0,4.0,4,41,4,22,0,Beauty,M
53,0,1.7,5,22,0,30,0,Home_Decor,L
60,0,5.0,1,0,3,2,0,Beauty,XL
108,0,3.4,1,24,0,11,0,Home_Decor,L
52,0,4.9,3,24,7,3,0,Electronics,XL
10,18,1.0,7,0,0,30,0,Beauty,L
118,0,1.0,3,80,10,1,0,Sports,L
76,16,2.6,3,0,4,1,0,Electronics,S
87,0,4.5,4,8,6,3,0,Sports,M
10,6,4.5,1,79,7,11,1,Home_Decor,M
10,34,1.0,3,0,1,12,0,Sports,M
45,47,2.0,2,38,0,12,1,Electronics,M
10,2,1.0,8,11,0,30,0,Beauty,M
114,28,5.0,1,0,10,1,0,Clothing,L
119,0,4.0,1,0,0,1,0,Sports,M
25,14,5.0,3,40,0,25,0,Clothing,M
12,0,4.5,4,41,3,27,0,Sports,NA
32,0,2.6,2,0,0,30,0,Sports,M
23,25,1.0,4,31,0,20,0,Beauty,M
18,8,1.2,4,0,1,14,0,Home_Decor,M
82,0,2.5,4,35,10,1,0,Electronics,XL
96,0,2.7,2,42,0,25,0,Electronics,M
26,33,1.0,1,0,0,5,0,Electronics,L
97,19,5.0,5,43,7,1,0,Home_Decor,S
150,14,3.8,1,5,1,1,0,Clothing,M
39,47,1.2,1,0,2,1,0,Electronics,M
10,10,1.0,3,10,0,16,0,Clothing,L
219,15,1.7,10,0,0,1,1,Home_Decor,XL
84,0,5.0,3,14,0,22,1,Home_Decor,L
98,2,5.0,1,73,0,24,1,Beauty,L
53,0,1.9,3,46,7,1,0,Electronics,M
10,18,5.0,1,19,0,30,0,Beauty,L
75,38,2.0,1,0,2,1,0,Electronics,M
132,0,1.6,1,69,10,1,0,Home_Decor,L
53,32,4.8,1,44,1,7,0,Home_Decor,M
10,11,5.0,1,10,0,30,0,Sports,S
93,35,3.3,1,0,3,1,1,Sports,M
121,4,4.6,4,28,9,1,0,Home_Decor,M
10,25,1.0,8,28,0,30,0,Home_Decor,M
77,0,3.4,6,40,9,1,0,Clothing,L
36,0,1.0,7,38,0,30,1,Clothing,S
74,33,5.0,1,3,4,1,0,Beauty,M
88,0,2.8,6,13,0,28,0,Sports,L
63,8,4.6,1,75,4,1,0,Sports,M
59,0,1.0,5,11,0,26,0,Home_Decor,L
80,0,4.7,1,0,4,1,0,Home_Decor,L
10,0,4.2,1,45,2,15,0,Beauty,XXL
10,31,1.0,1,7,0,21,0,Sports,L
99,69,5.0,5,2,4,1,0,Clothing,XS
10,2,5.0,6,14,0,30,0,Electronics,M
28,19,1.0,2,42,0,17,1,Beauty,S
34,5,1.1,3,22,0,14,0,Electronics,XL
10,0,2.9,3,62,4,27,0,Clothing,S
10,0,2.7,3,62,4,17,0,Clothing,M
47,15,4.0,2,73,2,11,0,Electronics,M
28,6,3.9,1,36,0,14,0,Beauty,XL
93,8,2.1,1,12,0,4,0,Electronics,M
22,0,1.0,10,46,0,30,0,Beauty,NA
78,0,3.3,1,70,3,1,0,Beauty,XS
38,0,1.9,5,0,0,21,0,Home_Decor,S
39,0,4.9,3,57,5,12,1,Sports,M
89,53,5.0,4,0,0,12,0,Sports,XL
59,4,5.0,5,29,3,13,0,Clothing,XL
105,0,2.9,2,17,0,13,0,Home_Decor,S
62,0,1.0,8,42,0,30,0,Sports,XS
18,11,5.0,1,21,0,14,0,Beauty,L
20,0,1.1,3,28,0,30,0,Beauty,S
111,0,4.9,1,0,2,1,0,Electronics,S
35,0,5.0,1,30,0,17,0,Electronics,XS
35,0,5.0,1,18,0,14,0,Beauty,XS
106,0,3.5,3,52,8,1,0,Beauty,M
113,0,5.0,1,31,7,1,0,Electronics,S
68,27,1.0,5,17,0,13,0,Sports,M
10,48,1.0,4,21,0,22,0,Clothing,XL
46,0,2.0,1,8,0,12,0,Electronics,M
10,0,1.0,4,31,0,30,0,Sports,L
113,0,4.6,1,0,0,1,0,Sports,S
111,0,3.8,1,12,0,1,0,Sports,L
70,0,3.1,7,0,0,21,0,Home_Decor,M
10,37,1.0,7,54,0,30,1,Home_Decor,L
10,0,1.0,1,7,0,30,0,Sports,S
115,6,2.3,4,3,0,7,0,Beauty,XL
10,0,1.0,3,30,0,30,0,Home_Decor,M
97,0,2.0,4,12,0,19,0,Electronics,M
58,0,3.9,1,0,1,1,0,Home_Decor,XXL
10,11,1.0,6,0,0,23,0,Beauty,L
51,8,3.1,1,0,0,2,0,Clothing,M
40,43,1.5,7,28,5,7,0,Home_Decor,XL
150,18,3.5,1,17,0,1,1,Sports,M
83,0,5.0,1,37,3,1,1,Sports,S
66,0,5.0,1,48,1,10,0,Sports,NA
65,0,5.0,2,44,4,6,0,Clothing,M
37,4,3.3,7,24,7,10,1,Beauty,XL
74,0,1.7,5,72,9,1,0,Electronics,S
112,19,5.0,1,31,6,1,0,Beauty,L
44,0,2.2,1,0,0,8,0,Clothing,M
25,0,4.1,2,58,1,17,0,Sports,NA
10,0,5.0,1,17,0,28,0,Beauty,L
88,22,5.0,1,26,2,1,0,Electronics,XS
10,36,1.0,1,0,0,9,0,Sports,L
80,0,5.0,7,0,5,17,0,Electronics,S
72,0,2.0,6,13,0,21,0,Home_Decor,L
18,17,1.0,6,11,0,26,0,Electronics,XL
10,0,2.0,1,80,0,21,0,Sports,M
120,0,5.0,7,0,10,1,0,Home_Decor,L
65,21,5.0,1,53,0,10,0,Sports,S
105,0,5.0,1,0,5,1,0,Sports,M
55,0,1.3,2,15,0,23,0,Home_Decor,M
48,0,1.9,6,3,1,15,0,Electronics,L
10,28,1.0,4,19,0,24,0,Clothing,XS
10,6,5.0,1,11,0,20,0,Clothing,L
92,0,3.4,3,1,0,4,0,Clothing,S
109,8,5.0,2,0,0,12,1,Clothing,L
87,0,4.8,1,0,0,4,0,Beauty,XS
47,0,2.2,1,23,0,16,0,Clothing,XL
88,0,4.0,1,47,8,1,0,Home_Decor,S
80,44,1.4,2,22,6,1,1,Clothing,M
10,0,3.0,1,68,0,12,0,Sports,M
20,26,5.0,1,5,0,15,0,Clothing,L
123,0,3.6,2,0,0,1,0,Electronics,M
46,23,1.0,8,0,0,16,0,Home_Decor,L
10,26,5.0,1,27,0,29,0,Home_Decor,M
35,0,4.1,1,0,0,1,0,Beauty,L
26,0,5.0,1,24,3,14,0,Sports,XS
10,38,5.0,3,80,3,30,1,Home_Decor,M
10,9,1.0,8,36,0,30,0,Electronics,M
120,28,5.0,3,33,5,1,0,Clothing,XS
33,0,1.4,1,14,0,27,0,Home_Decor,S
14,9,1.6,1,4,0,14,0,Electronics,XL
10,87,5.0,1,80,0,28,1,Clothing,XXL
150,26,3.2,9,66,10,1,0,Beauty,L
10,0,5.0,1,55,0,18,0,Home_Decor,M
66,0,5.0,5,36,3,14,1,Home_Decor,M
67,0,2.7,5,80,8,6,0,Electronics,L
48,0,5.0,2,30,3,14,0,Sports,S
10,8,5.0,1,29,0,23,0,Beauty,XL
102,0,4.4,2,37,8,1,0,Sports,M
140,0,5.0,1,0,2,1,0,Home_Decor,NA
50,0,4.5,1,10,5,7,0,Sports,M
26,42,1.0,6,64,4,11,1,Clothing,L
10,11,1.0,5,9,0,30,0,Beauty,XS
74,0,3.7,4,43,4,7,0,Sports,XL
80,0,5.0,2,25,7,1,1,Clothing,M
10,1,5.0,4,21,0,30,1,Electronics,L
36,1,5.0,6,13,1,23,0,Sports,XL
78,0,2.6,1,0,0,17,1,Beauty,S
48,3,4.3,1,47,4,2,0,Clothing,M
65,0,5.0,8,39,7,15,0,Sports,M
65,0,2.5,1,73,6,1,0,Electronics,M
10,48,1.1,3,0,6,1,0,Sports,M
45,24,5.0,1,12,0,3,1,Clothing,M
52,19,2.3,1,0,0,1,0,Sports,M
31,0,4.9,1,45,1,8,0,Beauty,L
118,0,2.9,2,21,0,8,0,Home_Decor,L
39,0,5.0,4,55,3,21,0,Clothing,M
10,0,2.2,1,68,0,17,0,Clothing,XL
10,16,1.0,3,0,0,28,0,Clothing,XL
28,0,3.8,4,46,1,21,0,Clothing,M
